0.058985,0.027526,0.029492,0.1396,0.0039323,0,0,0.0039323,0.23004,0.049154,0.011797,0.0098308,0.0019662,0.045222,0.096342,0.090443,0.0098308,0.011797,0.027526,0.031459,0.072748,0.25167,0.070782,0.011797,0.088477,0.064883,0.035391,0.043256,0.13763,0.19465,0.0019662,0,0.082579,0.015729,0.0039323,0.041289,0.0098308,0.047188,0.10027,0.031459,0.2556,0.058985,0.0019662,0,0.0019662,0.05112,0.060951,0.1278,0.072748,0.0078647,0.0019662,0.0058985,0.1396,0.2556,0.078647,0.031459,0.060951,0.0098308,0,0,0.2556,0.2556,0.0039323,0.019662,0.019662,0.0019662,0,0,0,0.021628,0.060951,0.021628,0.2556,0.22218,0.06685,0.0039323,0.0019662,0.0078647,0.021628,0.070782,0.05112,0.12387,0.21628,0.094376,0.14353,0.07668,0.0039323,0.0078647,0.033425,0.013763,0.017695,0.043256,0.2556,0.1396,0.0019662,0.0098308,0,0.0019662,0,0,0,0,0,0,0.0058985,0.070782,0.035391,0,0,0,0,0,0,0.094376,0.14746,0.017695,0.0039323,0,0,0,0.0098308,0.019662,0.037357,0.084545,0.20448,0.011797,0,0.0019662
0,0,0,0.0039327,0.02163,0,0,0,0.051126,0.0039327,0,0.072756,0.19467,0,0,0.0019664,0.30479,0.011798,0,0.015731,0.094386,0.0039327,0,0.04326,0.029496,0,0,0.055058,0.30479,0.0039327,0,0.0058991,0,0,0,0.0078655,0.04326,0,0,0,0.094386,0.017697,0.0019664,0.08652,0.29692,0.02163,0.0019664,0.0058991,0.30479,0.055058,0.0019664,0.015731,0.12781,0.0039327,0.0019664,0.019664,0.039327,0.0019664,0,0.055058,0.30479,0.0019664,0,0,0,0,0,0.0019664,0.02163,0.0078655,0,0,0.041294,0.0098318,0.0098318,0.0098318,0.12191,0.13961,0.072756,0.035395,0.30479,0.015731,0,0.0019664,0.11602,0.023596,0.049159,0.11995,0.041294,0,0,0.011798,0.30479,0.017697,0.0019664,0.0058991,0,0,0.0078655,0.0019664,0,0,0,0,0.076688,0.051126,0.04326,0.0078655,0,0.0078655,0.011798,0.019664,0.22417,0.0098318,0,0.0019664,0.08652,0.0039327,0.0098318,0.068823,0.019664,0,0,0.0078655,0.30479,0.060957,0.029496,0.029496
0.084576,0.0059007,0,0.0059007,0.14358,0.098345,0.051139,0.14358,0.3206,0.066874,0,0.023603,0.12785,0.013768,0,0,0.14948,0.013768,0,0.055073,0.3206,0.05704,0.033437,0.039338,0.11408,0,0,0,0.0039338,0.0019669,0.011801,0.045239,0.086543,0.021636,0.027536,0.072775,0.3206,0.14358,0.023603,0.043272,0.3206,0.03147,0.0019669,0.0059007,0.10031,0.055073,0.013768,0.060974,0.14555,0.013768,0.0078676,0.053106,0.14358,0.24389,0.14752,0.047205,0.0078676,0,0,0.013768,0.045239,0.03147,0.035404,0.027536,0.023603,0.0078676,0.027536,0.059007,0.14752,0.098345,0.070808,0.033437,0.3206,0.092444,0.041305,0.013768,0.029503,0.02557,0.049172,0.14555,0.080643,0.05704,0.10621,0.20259,0.051139,0.017702,0.0039338,0.0039338,0,0,0.0019669,0.047205,0.029503,0.0019669,0,0,0,0,0,0,0.0019669,0.055073,0.094411,0.015735,0.027536,0.0078676,0.0059007,0,0,0.0039338,0.05704,0.072775,0.0039338,0.0059007,0.017702,0.013768,0,0,0,0.0019669,0,0,0,0.0019669,0,0,0,0
0,0,0.049197,0.27944,0.0039358,0,0.013775,0.10823,0.0078715,0.0078715,0.1594,0.27944,0,0,0,0.0019679,0.086587,0.021647,0.082651,0.082651,0,0,0.0039358,0.066908,0.015743,0.0019679,0.013775,0.019679,0.0098394,0.025582,0.066908,0.072812,0.0019679,0.0098394,0.11414,0.27944,0,0,0,0.0019679,0.039358,0.07478,0.12791,0.1043,0,0,0,0.0019679,0.27944,0.12791,0.011807,0.0019679,0,0,0,0.033454,0.098394,0.023615,0.0098394,0.10036,0.09249,0.0019679,0.0098394,0.02755,0.0039358,0.0039358,0.011807,0.10036,0.0039358,0.013775,0.13775,0.029518,0.059036,0.015743,0.017711,0.0019679,0,0.021647,0.088555,0.098394,0.22631,0.047229,0.051165,0.035422,0.0078715,0.0019679,0.0039358,0.11217,0.03739,0.02755,0.14956,0.19088,0.043293,0,0.0078715,0.015743,0,0,0,0,0,0.051165,0.27944,0.0098394,0.0059036,0,0,0,0,0.088555,0.27944,0.053133,0.011807,0,0.011807,0.029518,0.023615,0.10233,0.25779,0.047229,0,0,0.029518,0.035422,0.0059036,0.019679,0.24599,0.12791
0,0,0.0039337,0.19669,0.043271,0,0,0,0.019669,0.015735,0.13768,0.23406,0.033437,0.0019669,0,0.0078674,0.011801,0.0078674,0.070807,0.20259,0.12981,0.039337,0.0019669,0.0078674,0.033437,0,0.019669,0.06884,0.025569,0.011801,0.011801,0.029503,0.0019669,0,0,0.23406,0.23406,0.0019669,0,0.0019669,0.16128,0.021635,0.017702,0.17112,0.11211,0.017702,0.017702,0.18488,0.045238,0.0059006,0.0019669,0,0.086542,0.23406,0.06884,0.074741,0.053105,0,0,0,0.015735,0.11211,0.076707,0.088509,0.0059006,0.0098343,0.0039337,0.23012,0.23406,0,0,0,0.23406,0.20455,0.0078674,0.047205,0.055072,0.0059006,0.0039337,0.053105,0.12981,0.074741,0.0078674,0.035403,0.06884,0.16522,0.023602,0.017702,0.072774,0,0,0.013768,0.082608,0.11014,0.027536,0.090475,0.0019669,0,0,0.076707,0.23406,0.11801,0.019669,0.0098343,0.21439,0.041304,0.013768,0.023602,0.019669,0.019669,0.021635,0.11998,0.11604,0.035403,0.088509,0.10424,0.023602,0,0.0019669,0.043271,0.066873,0.0059006,0.0078674,0.015735,0.021635,0.0039337,0.011801,0.10424
0.013715,0.0039187,0,0,0.070536,0.2508,0.076414,0.011756,0.21161,0.1685,0,0,0.013715,0.080333,0.052902,0.0097967,0.2508,0.2508,0.005878,0.0019593,0,0,0,0,0.021553,0.027431,0.0078374,0.019593,0.0039187,0,0,0,0.011756,0.035268,0.13324,0.017634,0.041146,0.15283,0.05878,0.0019593,0.10972,0.066618,0.023512,0.021553,0.2508,0.18026,0.031349,0.0097967,0.2508,0.16067,0,0,0.013715,0.0078374,0.0019593,0.023512,0.094048,0.011756,0,0,0,0,0,0,0,0.092089,0.2508,0.052902,0.015675,0,0,0,0.09013,0.13911,0.074455,0.021553,0.094048,0.056821,0.025471,0.070536,0.2508,0.0097967,0,0,0.005878,0.013715,0.017634,0.2508,0.070536,0,0,0,0,0,0,0.019593,0.017634,0.02939,0.021553,0.031349,0.047024,0.019593,0,0.0097967,0.2508,0.086211,0.0078374,0,0,0,0,0.15871,0.2508,0.0019593,0,0,0,0,0,0.18418,0.011756,0,0,0,0,0,0,0.0078374
0.021623,0.0098289,0.0058973,0,0.0019658,0,0.01376,0.05111,0.0058973,0.0019658,0.0039315,0.045213,0.25948,0.039315,0.011795,0.019658,0.2182,0.0019658,0,0.029487,0.11795,0.011795,0.0058973,0.16709,0.053076,0,0,0,0.0058973,0.068802,0.025555,0.070768,0.0098289,0.0058973,0.0019658,0.027521,0.033418,0.015726,0.17889,0.06487,0.029487,0.0078631,0.0039315,0.25162,0.25948,0.039315,0.035384,0.021623,0.25948,0.029487,0.0039315,0.05111,0.080597,0.0098289,0,0.060939,0.12384,0.0098289,0,0,0.0019658,0.031452,0.039315,0.053076,0.0039315,0.031452,0.01376,0.094357,0.24965,0.015726,0.053076,0.0039315,0.06487,0.0058973,0.0019658,0.25948,0.25948,0.0078631,0.0019658,0.011795,0.25948,0.033418,0.0019658,0.025555,0.017692,0,0,0.027521,0.21034,0.084528,0.0019658,0,0,0,0.0039315,0.019658,0.0098289,0.070768,0.033418,0.035384,0.18282,0.017692,0,0,0.05111,0.017692,0.0019658,0.023589,0.25948,0.058973,0,0.0058973,0.25948,0.10222,0.0039315,0.0019658,0.011795,0,0,0.015726,0.076665,0.096323,0.023589,0.0098289,0,0,0,0
0.0039277,0.0019639,0.0039277,0.017675,0.043205,0.24352,0.021602,0.0039277,0.11783,0.21602,0,0.0019639,0.035349,0.10408,0.0058916,0.0019639,0.24352,0.24352,0,0,0,0.011783,0.029458,0.013747,0.029458,0.017675,0.015711,0.013747,0,0.053024,0.094265,0.041241,0,0,0,0,0.094265,0.20621,0.02553,0.0098193,0.10998,0.035349,0,0.0019639,0.22192,0.24352,0.0019639,0.0078554,0.24352,0.1198,0.011783,0.015711,0.0058916,0.0078554,0.0019639,0.035349,0.064807,0.029458,0.090338,0.17086,0.0058916,0.0039277,0.0039277,0.0039277,0,0,0.0039277,0.013747,0.096229,0.18264,0.0058916,0,0.056952,0.0098193,0,0,0.23566,0.24352,0.0058916,0.011783,0.24352,0.1846,0.011783,0.023566,0.047133,0.043205,0.0039277,0.023566,0.02553,0.031422,0.013747,0.076591,0.02553,0.013747,0.0098193,0.0058916,0,0.023566,0.094265,0.049096,0.035349,0.011783,0,0,0,0.017675,0.019639,0.019639,0.24352,0.084446,0,0,0.16693,0.15711,0.0039277,0.0039277,0.15711,0.031422,0,0.0019639,0.068735,0.066771,0.017675,0.035349,0.011783,0,0.0019639,0.0019639
0,0.015744,0.055103,0,0,0,0,0,0.001968,0.011808,0.027552,0,0,0,0,0,0.0078719,0.0039359,0.0039359,0,0,0.001968,0.039359,0.027552,0,0,0,0,0,0.015744,0.061007,0.001968,0.029519,0.064943,0.12398,0,0.001968,0.013776,0.035423,0.1476,0.068879,0.055103,0.072815,0.027552,0.037391,0.066911,0.033455,0.037391,0.24993,0.041327,0.015744,0.001968,0.001968,0.025584,0.13579,0.18892,0.021648,0,0,0,0.023616,0.22041,0.24009,0.039359,0.029519,0.001968,0.001968,0.039359,0.059039,0.041327,0.078719,0.24993,0.047231,0.0078719,0.0039359,0.059039,0.13382,0.19876,0.088558,0.051167,0.24993,0.24993,0.045263,0.025584,0.015744,0.025584,0.037391,0.062975,0.068879,0.15153,0.045263,0.013776,0.1476,0.13579,0.017712,0.0098398,0.0039359,0,0,0.072815,0.1968,0.029519,0.045263,0.10627,0,0,0.001968,0.12989,0.17515,0.035423,0.01968,0,0.025584,0.24993,0.1535,0.17121,0.13185,0.001968,0.001968,0.017712,0.059039,0.24993,0.17712,0.023616,0.027552,0.001968,0,0.035423
0,0,0,0.0019599,0.035279,0,0,0,0.080357,0.025479,0.0019599,0.031359,0.11172,0,0,0,0.28615,0.047038,0,0.0019599,0.10976,0.015679,0,0,0.0039199,0,0,0.019599,0.26851,0.029399,0,0,0,0,0,0.01176,0.064678,0,0,0,0.10976,0.035279,0.0039199,0.088197,0.19991,0,0,0.0019599,0.28615,0.068598,0.0019599,0.0078397,0.11956,0.01176,0,0.01372,0.01372,0,0,0.027439,0.28615,0.027439,0,0,0,0,0,0.01372,0.099956,0,0,0,0.17247,0.0078397,0,0.064678,0.26655,0,0,0.01176,0.28615,0.01176,0,0.0019599,0.1078,0.01372,0,0.043118,0.017639,0,0,0.039199,0.28615,0.029399,0,0.0019599,0,0,0,0.01372,0.1078,0,0,0,0.14699,0.035279,0.0039199,0.062718,0.22147,0.0058798,0,0,0.28615,0.072517,0,0.0019599,0.070557,0.0039199,0,0.0019599,0.019599,0.0019599,0,0.01176,0.28615,0.017639,0,0
0,0.0039308,0.0019654,0.0058962,0.22602,0.22602,0.037342,0.0058962,0.068788,0.080581,0.0078615,0.0058962,0.11006,0.16902,0.047169,0.043238,0.053065,0.037342,0.027515,0.049135,0.1533,0.094338,0.0058962,0.02555,0.0039308,0.039308,0.056996,0.047169,0.07665,0.062892,0.0019654,0,0.0019654,0.064858,0.13168,0.090408,0.22602,0.13168,0.011792,0.0019654,0.035377,0.045204,0.031446,0.058962,0.22602,0.1592,0.021619,0.017688,0.22602,0.082546,0.015723,0.0039308,0.056996,0.21226,0.031446,0.053065,0.011792,0.0019654,0,0,0.068788,0.22602,0.12185,0.0098269,0.017688,0.1474,0.0511,0.019654,0.060927,0.041273,0.0019654,0,0.019654,0.019654,0.011792,0.02555,0.22602,0.21619,0.039308,0.029481,0.22602,0.090408,0.0058962,0,0.013758,0.072719,0.041273,0.10417,0.037342,0.041273,0.021619,0.0019654,0.0098269,0.18868,0.18475,0.0078615,0.0058962,0.033412,0.0058962,0.0039308,0.0039308,0.22012,0.060927,0.0039308,0.0039308,0.0098269,0.0098269,0.013758,0.11792,0.094338,0.013758,0.0058962,0.039308,0.14937,0.037342,0.0098269,0.055031,0.02555,0,0.0019654,0.015723,0.078615,0.13758,0.064858,0,0,0.0039308,0
0.03932,0.18284,0.07864,0,0.001966,0.02949,0.045218,0.003932,0.00983,0.027524,0.005898,0.011796,0.16514,0.08847,0.043252,0,0.1101,0.001966,0.001966,0.005898,0.07864,0.05898,0.011796,0.041286,0.15335,0.12582,0.005898,0.003932,0.001966,0,0,0.015728,0.22609,0.23789,0.092402,0.005898,0.001966,0,0,0,0.12976,0.11599,0.047184,0.23789,0.18874,0.013762,0,0,0.21823,0.074708,0.05898,0.076674,0.043252,0.015728,0.007864,0.062912,0.08847,0.02949,0.001966,0.003932,0.043252,0.04915,0.017694,0.053082,0.23789,0.076674,0.005898,0.005898,0.003932,0.007864,0.021626,0.047184,0.14745,0.064878,0.027524,0.11993,0.15925,0.041286,0.015728,0.01966,0.23789,0.035388,0.011796,0.017694,0.031456,0.02949,0.035388,0.20446,0.11993,0,0,0,0.076674,0.14548,0.053082,0.080606,0.064878,0,0,0.001966,0.011796,0.064878,0.2084,0.090436,0.076674,0.03932,0.035388,0.07864,0.13762,0.047184,0.021626,0.033422,0.23789,0.10223,0.015728,0.005898,0.005898,0.003932,0.011796,0.11796,0.13369,0.05898,0.02949,0.00983,0.041286,0.16908,0.062912,0.06881
0.045335,0.037451,0.027595,0.0078844,0,0,0,0,0.12221,0.084757,0.078844,0.18134,0.0039422,0,0,0,0.12024,0.068988,0.1912,0.24442,0.0019711,0,0,0.019711,0.092642,0.13206,0.10644,0.013798,0.0059133,0,0.0019711,0.019711,0.051249,0.027595,0.013798,0.025624,0.01774,0.039422,0.043364,0.01774,0.063075,0.031538,0.039422,0.24442,0.10644,0.0039422,0,0.0019711,0.24442,0.061104,0.037451,0.17543,0.015769,0,0.0039422,0.13601,0.074902,0.057162,0.031538,0.0098555,0.0059133,0.0059133,0.021682,0.12418,0.065046,0.078844,0.025624,0.098555,0.16951,0.068988,0.03548,0.015769,0.094613,0.0078844,0.0039422,0.24442,0.24442,0.031538,0.0098555,0.01774,0.24442,0.19908,0.098555,0.03548,0.011827,0.0019711,0.0039422,0.031538,0.01774,0.24442,0.1774,0.011827,0,0,0,0.0059133,0.03548,0.051249,0.03548,0.16163,0.1025,0,0,0,0.045335,0.01774,0.01774,0.10447,0.11432,0.027595,0.025624,0.047306,0.033509,0.047306,0.068988,0.10053,0.086728,0.0059133,0.013798,0.03548,0.061104,0.20499,0.14192,0.013798,0.0019711,0,0,0
0.10819,0.13376,0.0098352,0.0078681,0.027538,0.0098352,0.0059011,0.013769,0.10425,0.076714,0.023604,0.035407,0.060978,0.035407,0.013769,0.017703,0.24391,0.1908,0.025571,0.0039341,0.001967,0.025571,0.045242,0.049176,0.0098352,0.025571,0.039341,0.029506,0.037374,0.15933,0.057044,0.0059011,0.057044,0.0098352,0,0,0.0059011,0.025571,0.24391,0.12589,0.080648,0.047209,0.011802,0.017703,0.098352,0.24391,0.086549,0.045242,0.24391,0.1731,0.021637,0.0039341,0.013769,0.05311,0.0078681,0.021637,0.043275,0.01967,0.047209,0.031473,0.015736,0.05311,0.015736,0.015736,0.0098352,0,0,0.001967,0.0098352,0.023604,0.24391,0.094418,0.01967,0,0,0.013769,0.20064,0.24391,0.14556,0.027538,0.24391,0.001967,0,0,0.082615,0.14556,0.023604,0.14556,0.078681,0,0,0,0,0.14753,0.047209,0.059011,0.029506,0.029506,0.013769,0.017703,0.027538,0.011802,0.027538,0.021637,0.001967,0,0.001967,0.03344,0.11999,0.12392,0.068846,0.041308,0.21047,0,0,0,0.039341,0.12589,0.066879,0.24391,0.05311,0,0,0.0039341,0.064912,0.15146,0.039341,0.084582
